company,competitors,degree,department,experience,job_category,job_content,jobname,others,skills,tools,update_time,url,page
美食福利網_橘點子股份有限公司,5,專科以上,不拘,2年以上,Internet程式設計師,1.開發內部作業資訊化的web-based程式。 2.原有系統進行維護及修改。 3.針對新專案之需求進行分析、規劃、設計以及程式撰寫。 ■福利制度 ˙績效獎金 ˙激勵獎金 ˙三節禮金 ˙生日禮金 ˙結婚及生育慶賀禮金 ˙福委會員工活動 ˙員工聚餐 ˙尾牙活動 ˙勞/健保/退休金提撥 ˙員工購物優惠 ˙員工社團活動 ˙各類團購美食吃透透 ■休假制度 ˙週休二日 ˙年假/特休 ˙產假 ˙婚喪假 ˙公假 ˙產檢假 ■完整的績效考核制度及系統， 定期進行個人的考核評估， 作為調薪、獎金發放個人未來升遷依據。,PHP程式設計師,"1.歡迎有 PHP + Mysql 開發經驗的高手加入 2.若有相關專業證照及相關系統設計經驗者優先錄取 3.剛畢業社會新鮮人的你(妳)若對此職務有興趣,只要你(妳)認真負責、樂於溝通, 願不斷提升自身技術水準,歡迎投遞履歷至本公司面談噢。",不拘,AJAX 、 PHP 、 MySQL 、 DHTML 、 HTML 、 JavaScript 、 jQuery,2017-01-05,http://www.104.com.tw/job/?jobno=3tuzg&jobsource=n104bank1&hotjob_chr=,125
科嶠工業股份有限公司,5,專科以上,機械工程相關、電機電子工程相關,3年以上,國外業務人員,1.國外客戶關係維持與提升 2.國外客戶開發以及新興市場開發 3.市場訊息收集與分析 4.產品銷售方略制定 ◆ 獎金/禮品類 1.年終獎金 2.三節獎金/禮品 ◆ 保險類 1.勞保 2.健保 3.員工團保 4.意外險 ◆ 休閒類 1.國內旅遊 2.國外旅遊 3.部門聚餐 ◆ 制度類 1.員工制服 2.誤餐費 3.完整的教育訓練 4.順暢的升遷管道 ◆ 設備類 1.員工餐廳 ◆ 請 / 休假制度 1.週休二日 2.特休/年假 3.陪產假 ◆ 其他 1.員工停車位 2.健康檢查 3.特約商店 ◆ 補助類 1.結婚禮金 2.生育津貼 3.退職金提撥,國內日文業務,1.具市場開拓能力以及企圖心 2.具產業資訊蒐集以及分析能力 3.能短時間熟悉本公司之產業以及客戶關係維持 4.具有捲對捲相關設備銷售經驗者尤佳 5.具有半導體、汽車零件等相關設備銷售經驗者尤佳 6.具有PCB、觸控面板等相關設備銷售經驗者尤佳 7.國外留學尤佳 8.自認擁有業務專才者 9.機械工程，電機電子工程相關科系尤佳 10.日文檢定等級至少N2,不拘,Excel 、 Outlook 、 PowerPoint 、 Word,2017-01-03,http://www.104.com.tw/job/?jobno=4gn8h&jobsource=n104bank1&hotjob_chr=,125
衛生福利部國民健康署委辦戒菸治療管理中心_台灣家庭醫學教育研究學會,5,碩士,公共衛生相關、其他醫藥衛生相關、統計學相關,不拘,研究助理,(1)撰寫報告、論文 (2)抽樣、資料檔 (3)提供各式報表及分析 (4)支援辦公室事務 面議,研究助理(碩士),1.統計，至少會logistic 2.使用R或SPSS（使用R優先，本單位無SAS） 3.能閱讀英文文獻 4.能獨立完成量化論文,統計軟體操作 、 調查樣本統計分析,SPSS,2017-01-05,http://www.104.com.tw/job/?jobno=4yzxn&jobsource=n104bank1&hotjob_chr=,125
元皓能源股份有限公司,11-30,專科、大學,電機電子工程相關,不拘,產品維修人員,1.分析產品功能異常狀況，並建立資料庫。 2.負責維修報表之建檔與管理。 勞保，健保，員工團體保險，週休二日,技術員,未填寫,不拘,不拘,2017-01-02,http://www.104.com.tw/job/?jobno=3zx20&jobsource=n104bank1&hotjob_chr=,125
博發科技有限公司,5,專科,不拘,不拘,電玩程式設計師,"1.以 C++或Java 開發Server端程式。 2.熟悉遊戲架構與遊戲邏輯。 3.優化及改善既有遊戲效能 4.遊戲資料庫數據 前後端串接 5.負責專案相關程式技術文件的撰寫與維護 6.部屬專案上線。 7.其他主管交辦事項  年終獎金  生日禮金及三節禮金或禮品  每月慶生會  優於勞基法的休假制度及人性化的出勤管理(彈性時間上下班)  每季提供電影票  定期舉辦家庭聚餐  每年員工旅遊  定期舉辦員工家庭活動  每個月部門聚餐  零食吧檯 - 無限提供同仁飲料,點心",遊戲Server端開發工程師,1.需具四年以上Server端遊戲開發經驗。 2.具系統重構經驗者佳。 3.需重團隊合作，溝通協調能力良好者佳。 4.參與新技術的研究分析與設計開發,不拘,C++ 、 MS SQL,2017-01-02,http://www.104.com.tw/job/?jobno=57wtl&jobsource=n104bank1&hotjob_chr=,125
捷招管理顧問有限公司,5,大學、碩士,資訊工程相關、醫藥工程相關,不拘,軟體設計工程師,• 透析醫療軟體系統安裝，維護，需求開發 • 透析醫療軟體銷售支援 • SQL資料庫管理與程式開發 • 求才公司授權委託捷招管顧代理招募 • 可接受先面談，農曆年後轉職上班 • 薪優,軟體應用工程師_外商醫療軟體(可年後上班),• 熟悉MS SQL語法應用 • 熟悉Crystal Report 開發 • 熟悉MS SQL，Net平台 • 熟悉XML XSD • 有志於醫療軟體領域者 • 英文聽說讀寫佳(能與國外客戶基本溝通),不拘,ASP.NET 、 MS SQL 、 XML,2017-01-06,http://www.104.com.tw/job/?jobno=57ohb&jobsource=n104bank1&hotjob_chr=,125
捷招管理顧問有限公司,5,大學、碩士,資訊工程相關、醫藥工程相關,不拘,軟體設計工程師,• 透析醫療軟體系統安裝，維護，需求開發 • 透析醫療軟體銷售支援 • SQL資料庫管理與程式開發 • 求才公司授權委託捷招管顧代理招募 • 可接受先面談，農曆年後轉職上班 • 薪優,軟體業務工程師_外商醫療(可年後上班),• 熟悉MS SQL語法應用 • 熟悉Crystal Report 開發 • 熟悉MS SQL，Net平台 • 熟悉XML XSD • 有志於醫療軟體領域者 • 英文聽說讀寫佳(能與國外原廠及客戶溝通),不拘,ASP.NET 、 MS SQL 、 XML,2017-01-03,http://www.104.com.tw/job/?jobno=58qxo&jobsource=n104bank1&hotjob_chr=,125
新加坡商立可人事顧問有限公司台灣分公司,5,大學以上,不拘,1年以上,系統維護／操作人員,工作內容: 1. 系統建置及維護 2. 系統功能測試 3. 系統文件協助 熟悉資料庫相關指令佳 軟體需求分析相關經驗佳 後臺軟體維護經驗佳 工作時間: 9-18 周休二日 30-38K,"WI-松山外商,",未填寫,不拘,Access 、 MS SQL 、 Oracle,2017-01-06,http://www.104.com.tw/job/?jobno=59ca5&jobsource=n104bank1&hotjob_chr=,125
行動基因生技股份有限公司,5,碩士,醫藥衛生學科類、生物學相關,2年以上,其他醫療從業人員,1. 規劃並執行: . 行動基因發起的學術會議 . 醫院級中心的合作計畫 . 各癌症相關醫學合作計畫 2. 規劃製作台灣本土衛教資料: 一般民眾/病人 為對象 3. 與外部協力廠商合作執行相關活動與資料製作 ☆福委禮金: 1.生日禮金 2.結婚禮金 ☆保險類 1.勞保 2.健保 3.團保 ☆休閒類 1.員工旅遊 2.社團活動 3.員工慶生會 4.Happy Hour ☆設備類 1.員工健身房/Shower Room 2.哺乳室 3.設置研磨咖啡機供同仁免費使用 ☆請休假 1.週休二日 2.優於勞基法休假天數，員工到職後(不須滿一年)即可依當年度在職比例享有特休假 3.給薪病假 4.陪產假 5.家庭照顧假 6.女性同仁生理假 7.育嬰假 ☆補助類 1.停車位補助 2.團康補助 3.傷病急難救助 4.生育補助 5.弔唁慰問金 ☆其他: 1.員工每年一次健康檢查 2.員工股票選擇權,Marketing,從事於癌症用藥相關藥廠業務或行銷部門2-3年 曾有執行病患溝通計畫經驗尤佳,不拘,不拘,2017-01-03,http://www.104.com.tw/job/?jobno=52x7j&jobsource=n104bank1&hotjob_chr=,125
賀威科技股份有限公司,5,大學以上,不拘,不拘,電子商務技術主管,工作內容： 1. SEO技術部門相關執行支援 2. 客戶SEO問題排解與溝通 3. 客戶網站SEO執行效益分析 4. 搜尋引擎演算法觀察與測試 5. SEO網站優化 6. 文案企劃撰寫 7. 略懂HTML網頁編輯 8. 具備SEO的基礎知識 ◆ 補助類 1.每月交通津貼。 2.提供行動電話通話費補助金。 3.結婚禮金。 4.生育津貼。 5.退職金提撥。 6.優秀職員介紹金(郵政禮券6000元補助金，需被介紹人任職滿壹年)。 ◆ 分紅 / 配股 1.員工紅利。 2.每季績效獎金。 3.配車。 ◆ 獎金 / 禮品類 1.年終獎金。 2.績效獎金。 3.不定期競賽獎金/禮品。 4.服務優良獎金。 5.每月銷售達成獎金。 6.旅遊補助金(需任職滿二年)。 7.英語補助金(需任職滿二年)。 8.端午禮金(依個人1~5月份績效表現及公司實際經營狀況發放獎金)。 9.中秋禮金(依個人6~9月績效及公司實際經營狀況發放獎金)。 10.年終獎金(依個人年度績效及公司實際經營狀況發放獎金)。 11.年度最佳員工獎。 12.年度最佳貢獻獎。 13.年度最佳新人獎。 14.年度最佳服務獎(內勤人員為主，依據每年顧客評分)。 15.年度最佳績效獎。 16.年度最佳業績獎。 17.年度最佳主管獎。 18.年度最佳改善提案獎。 19.學習補助金(需任職滿二年)。 20.馬拉松獎金，9K 3000元，21K 7000元，42K 15000元。 ◆ 保險類 1.勞保。 2.健保。 3.意外險。 4.職災保險。 ◆ 休閒類 1.部門聚餐。 2.迎新餐會。 3.錢櫃歡唱。 4.年終尾牙與抽獎。 5.員工圖書雜誌(商業週刊、蘋果日報、經濟日報、smart月刊、壹周刊等數十種雜誌圖書)。 6.微波爐/冰箱，固定補充飲料與零嘴，免費供應飲料、咖啡、點心、泡麵。 ◆ 制度類 1.完整的教育訓練。 ◆ 請 / 休假制度 1.週休二日。 2.特休/年假。 3.陪產假。 4.上班時間9:00~18:00(中午休息一小時，無需加班) ◆ 賀威科技非常重視同仁的知識與心靈成長，特別定期舉辦各式的讀書會 1.好書贈閱同仁。 2.每週讀書心得分享。 3.每週員工教育訓練。 ◆ 教育訓練制度： 賀威科技非常重視同仁的專業與技能的提升，定期舉辦內訓及外訓。 1.任職滿二年：同仁進修費用補助(依同仁提供相關進修課程費用公司提供部份比例補助)。 2.全額補助考取RHCE/CCNA/MCSE證照之費用(不含補習費用)。 ◆ 業務部同仁福利制度： 1.優渥的業績獎金。 2.固定更換全新NoteBook，公司補助或是自行挑選，每三年更新一次(需任職滿三年)。 3.交通費補助金。 4.每年舉辦國內外獎勵旅遊。 5.不定期業務競賽，提供威秀電影套票、小筆電、GUCCI，LV包，其他精選3C與現金獎勵。 6.提供行動電話通話費補助金(每月1000元)。 面試通知後，請自備中英文履歷表與自傳，前來面談。 自傳空白，將不予面談機會。 本公司專屬法律顧問律師：鼎立法律事務 鄭志明律師 應試者無誠勿試。,SEO行銷企劃人員,1.大學以上畢。 2.需熟悉電腦文書操作。 3.需對資訊、網路、電信等產品有興趣者。 4.需具有耐心對工作內容有熱情及熱忱 5.略懂HTML網頁編輯 6.具備SEO的基礎知識 7.能適應團隊工作者 具備客戶資料分析/銷售分析/異業結盟經驗者尤佳。 貼心提醒： 1.心態不正確、抱著試試看心態投遞履歷、負面思考、愛抱怨、怕學習、投機取巧、好高騖遠、眼高手低、無正面工作態度者、請勿投遞履歷，謝謝。 2.面試前能夠對本公司有粗略了解，並看過公司介紹、網站及相關產品，確定有志發展，再行應徵。 3.面試前請確定是否真正了解及認同本公司經營理念，並對產品或是行銷策上有初略的了解與認知，再前往應試。 4.請著正式西裝、套裝前來面試。 5.若您連續三個工作任職未滿一年，請勿遞送履歷至本公司。 賀威科技堅信，人才是公司最重要的資產。 賀威科技願意培養人才，只要您對我們的產業與職務有興趣，歡迎您的加入,不拘,不拘,2016-03-07,http://www.104.com.tw/job/?jobno=31wx0&jobsource=n104bank1&hotjob_chr=,125
精英人力資源股份有限公司,5,大學以上,商業及管理學科類、經濟社會及心理學科類、數學及電算機科學學科類,7年以上,經營管理主管,1.集團子公司財務報表分析及管理、預算控管 2.集團會計專案規畫及執行 3.集團重要會計政策與手冊制定及推行 4.提供各種購併、財務策略、財務報表/經營分析及決策Support 5.主管交辦事項,上市公司徵會計資深專案經理_E27,1 具跨國集團合併軟體上線及操作經驗。 2 具良好的溝通協調能力及抗壓性。 3 可配合歐美出差。 4. 英文聽說讀寫流利。 資歷符合者，請投WORD檔履歷至gladys.yeh@jobnet.com.tw。條件不符者恕不一一回覆。,不拘,不拘,2016-12-23,http://www.104.com.tw/job/?jobno=4uxdm&jobsource=n104bank1&hotjob_chr=,125
潤泰創新國際股份有限公司,5,專科、大學、碩士,不拘,3年以上,其他客戶服務人員,商場資詢 顧客服務與客訴處理 贈品服務與管理分析 顧客資料管理 商場廣播服務 ◆ 獎金 / 禮品類 1.年終獎金 2.三節禮金/禮品 3.勞動節獎金/禮品 4.生日禮金/禮品 ◆ 保險類 1.勞保 2.健保 3.員工團保 4.眷屬團保 5.意外險 6.職災保險 ◆ 休閒類 1.國內旅遊 2.國內相關藝文活動 3.電影包場或發放電影票 ◆ 請 / 休假制度 1.週休二日 2.特休/年假 3.陪產假 4.家庭照顧假 5.女性同仁生理假 6.產檢假 ◆ 其他 1.健康檢查 ◆ 補助類 1.結婚禮金 2.生育津貼 3.社團補助 4.員工進修補助 5.旅遊補助 6.住院慰問 7.公務機通話費補助,商場客服人員,普考護士執照 、 專科護理師,預防保護之護理措施 、 護理指導及諮詢,不拘,2016-12-15,http://www.104.com.tw/job/?jobno=58jhb&jobsource=n104bank1&hotjob_chr=,125
眾利工程有限公司,6-10,不拘,不拘,不拘,業務助理,1.協助製作報價單 2.請款資料製作 3.竣工圖面繪製 4.庶務文書處理 5.成本分析 ◎週休二日 ◎勞工保險、全民健保、勞工退休金提撥 ◎勞工退休金 ◎伙食津貼 ◎年終獎金 ◎提供宿舍(外地員工) ◎健康檢查 ◎教育訓練 (已辦理Auto Cad，甲種電匠，勞安管理員，推高機，急救人員....),業務助理,輕型機車、普通小型車,不拘,Excel 、 PowerPoint 、 Visio 、 Word 、 中文打字50~75 、 英文打字50~75 、 AutoCAD,2017-01-03,http://www.104.com.tw/job/?jobno=56k6l&jobsource=n104bank1&hotjob_chr=,125
